date,item,category,price,promotion,units_sold,sales_7d_avg,day_of_week,is_weekend,is_holiday,brand,discount,stock_available,stockout_flag,sales_lag_1,sales_lag_3,sales_lag_7,sales_30d_avg,sales_30d_trend,month
2024-04-28,2,1,50,0,15,24.142857142857142,6,1,0,0,0.0,23,0,17.0,29.0,25.0,22.433333333333334,-1.7095238095238088,4
2024-04-29,2,1,45,0,17,22.714285714285715,0,0,0,0,0.1,32,0,15.0,28.0,27.0,22.3,-0.4142857142857146,4
2024-04-30,2,1,45,1,32,21.285714285714285,1,0,0,0,0.1,37,0,17.0,17.0,22.0,22.166666666666668,0.8809523809523832,4
2024-05-01,2,1,40,0,18,22.714285714285715,2,0,0,0,0.2,21,0,32.0,15.0,21.0,22.2,-0.514285714285716,5
2024-05-02,2,1,50,0,16,22.285714285714285,3,0,0,0,0.0,24,0,18.0,17.0,29.0,22.1,-0.18571428571428328,5
2024-05-03,2,1,45,0,16,20.428571428571427,4,0,0,0,0.1,28,0,16.0,32.0,28.0,21.866666666666667,1.43809523809524,5
2024-05-04,2,1,40,0,19,18.714285714285715,5,1,0,0,0.2,27,0,16.0,18.0,17.0,21.633333333333333,2.9190476190476176,5
2024-05-05,2,1,45,0,18,19.0,6,1,0,0,0.1,23,0,19.0,16.0,15.0,21.666666666666668,2.666666666666668,5
2024-05-06,2,1,50,0,16,19.428571428571427,0,0,0,0,0.0,34,0,18.0,16.0,17.0,21.6,2.1714285714285744,5
2024-05-07,2,1,45,0,16,19.285714285714285,1,0,0,0,0.1,29,0,16.0,19.0,32.0,21.433333333333334,2.147619047619049,5
2024-05-08,2,1,45,1,27,17.0,2,0,0,0,0.1,41,0,16.0,18.0,18.0,21.1,4.100000000000001,5
2024-05-09,2,1,40,0,19,18.285714285714285,3,0,0,0,0.2,21,0,27.0,16.0,16.0,21.4,3.114285714285714,5
2024-05-10,2,1,40,0,24,18.714285714285715,4,0,1,0,0.2,28,0,19.0,16.0,16.0,21.366666666666667,2.652380952380952,5
2024-05-11,2,1,40,0,19,19.857142857142858,5,1,0,0,0.2,36,0,24.0,27.0,19.0,21.333333333333332,1.4761904761904745,5
2024-05-12,2,1,40,0,23,19.857142857142858,6,1,0,0,0.2,36,0,19.0,19.0,18.0,21.0,1.1428571428571423,5
2024-05-13,2,1,50,1,30,20.571428571428573,0,0,0,0,0.0,45,0,23.0,24.0,16.0,21.133333333333333,0.5619047619047599,5
2024-05-14,2,1,50,0,15,22.571428571428573,1,0,1,0,0.0,28,0,30.0,19.0,16.0,21.333333333333332,-1.2380952380952408,5
2024-05-15,2,1,45,0,25,22.428571428571427,2,0,0,0,0.1,33,0,15.0,23.0,27.0,21.1,-1.3285714285714256,5
2024-05-16,2,1,50,0,25,22.142857142857142,3,0,0,0,0.0,39,0,25.0,30.0,19.0,21.166666666666668,-0.9761904761904745,5
2024-05-17,2,1,40,0,17,23.0,4,0,0,0,0.2,23,0,25.0,15.0,24.0,21.466666666666665,-1.533333333333335,5
2024-05-18,2,1,45,0,20,22.0,5,1,1,0,0.1,33,0,17.0,25.0,19.0,21.4,-0.6000000000000014,5
2024-05-19,2,1,40,1,32,22.142857142857142,6,1,0,0,0.2,37,0,20.0,25.0,23.0,21.233333333333334,-0.9095238095238081,5
2024-05-20,2,1,45,0,19,23.428571428571427,0,0,0,0,0.1,33,0,32.0,17.0,30.0,21.566666666666666,-1.8619047619047606,5
2024-05-21,2,1,40,0,20,21.857142857142858,1,0,0,0,0.2,39,0,19.0,20.0,15.0,21.566666666666666,-0.2904761904761912,5
2024-05-22,2,1,40,0,25,22.571428571428573,2,0,0,0,0.2,32,0,20.0,32.0,25.0,21.4,-1.1714285714285744,5
2024-05-23,2,1,40,0,21,22.571428571428573,3,0,0,0,0.2,22,0,25.0,19.0,25.0,21.333333333333332,-1.2380952380952408,5
2024-05-24,2,1,50,1,26,22.0,4,0,0,0,0.0,33,0,21.0,20.0,17.0,21.3,-0.6999999999999993,5
2024-05-25,2,1,50,1,33,23.285714285714285,5,1,0,0,0.0,33,1,26.0,25.0,20.0,21.466666666666665,-1.8190476190476197,5
2024-05-26,2,1,45,0,25,25.142857142857142,6,1,0,0,0.1,41,0,33.0,21.0,32.0,21.6,-3.542857142857141,5
2024-05-27,2,1,40,0,17,24.142857142857142,0,0,0,0,0.2,35,0,25.0,26.0,19.0,21.5,-2.6428571428571423,5
2024-05-28,2,1,40,0,15,23.857142857142858,1,0,0,0,0.2,19,0,17.0,33.0,20.0,21.5,-2.3571428571428577,5
2024-05-29,2,1,40,0,16,23.142857142857142,2,0,0,0,0.2,35,0,15.0,25.0,25.0,21.5,-1.6428571428571423,5
2024-05-30,2,1,50,1,31,21.857142857142858,3,0,0,0,0.0,46,0,16.0,17.0,21.0,21.466666666666665,-0.39047619047619264,5
2024-05-31,2,1,40,0,23,23.285714285714285,4,0,0,0,0.2,29,0,31.0,15.0,26.0,21.433333333333334,-1.8523809523809511,5
2024-06-01,2,1,45,1,26,22.857142857142858,5,1,0,0,0.1,32,0,23.0,16.0,33.0,21.6,-1.2571428571428562,6
2024-06-02,2,1,45,0,20,21.857142857142858,6,1,0,0,0.1,37,0,26.0,31.0,25.0,21.933333333333334,0.07619047619047592,6
2024-06-03,2,1,50,0,20,21.142857142857142,0,0,0,0,0.0,37,0,20.0,23.0,17.0,22.066666666666666,0.9238095238095241,6
2024-06-04,2,1,50,0,25,21.571428571428573,1,0,0,0,0.0,26,0,20.0,26.0,15.0,22.1,0.5285714285714285,6
2024-06-05,2,1,50,0,25,23.0,2,0,0,0,0.0,39,0,25.0,20.0,16.0,22.333333333333332,-0.6666666666666679,6
2024-06-06,2,1,50,0,20,24.285714285714285,3,0,0,0,0.0,33,0,25.0,20.0,31.0,22.633333333333333,-1.6523809523809518,6
2024-06-07,2,1,50,1,31,22.714285714285715,4,0,0,0,0.0,48,0,20.0,25.0,23.0,22.766666666666666,0.05238095238095042,6
2024-06-08,2,1,45,0,15,23.857142857142858,5,1,0,0,0.1,23,0,31.0,25.0,26.0,22.9,-0.9571428571428591,6
2024-06-09,2,1,45,0,17,22.285714285714285,6,1,0,0,0.1,30,0,15.0,20.0,20.0,22.766666666666666,0.480952380952381,6
2024-06-10,2,1,40,0,25,21.857142857142858,0,0,0,0,0.2,29,0,17.0,31.0,20.0,22.533333333333335,0.6761904761904773,6
2024-06-11,2,1,50,0,19,22.571428571428573,1,0,1,0,0.0,29,0,25.0,15.0,25.0,22.733333333333334,0.16190476190476133,6
2024-06-12,2,1,40,0,19,21.714285714285715,2,0,0,0,0.2,26,0,19.0,17.0,25.0,22.6,0.8857142857142861,6
2024-06-13,2,1,45,0,19,20.857142857142858,3,0,1,0,0.1,23,0,19.0,25.0,20.0,22.233333333333334,1.3761904761904766,6
2024-06-14,2,1,45,0,22,20.714285714285715,4,0,0,0,0.1,32,0,19.0,19.0,31.0,22.366666666666667,1.6523809523809518,6
2024-06-15,2,1,45,1,33,19.428571428571427,5,1,1,0,0.1,37,0,22.0,19.0,15.0,22.266666666666666,2.8380952380952387,6
2024-06-16,2,1,45,0,22,22.0,6,1,0,0,0.1,38,0,33.0,19.0,17.0,22.533333333333335,0.533333333333335,6
2024-06-17,2,1,50,0,17,22.714285714285715,0,0,0,0,0.0,20,0,22.0,22.0,25.0,22.7,-0.014285714285716011,6
2024-06-18,2,1,40,0,18,21.571428571428573,1,0,0,0,0.2,32,0,17.0,33.0,19.0,22.6,1.0285714285714285,6
2024-06-19,2,1,45,0,20,21.428571428571427,2,0,0,0,0.1,38,0,18.0,22.0,19.0,22.133333333333333,0.7047619047619058,6
2024-06-20,2,1,50,0,24,21.571428571428573,3,0,1,0,0.0,25,0,20.0,17.0,19.0,22.166666666666668,0.5952380952380949,6
2024-06-21,2,1,50,0,25,22.285714285714285,4,0,0,0,0.0,41,0,24.0,18.0,22.0,22.3,0.014285714285716011,6
2024-06-22,2,1,40,1,28,22.714285714285715,5,1,0,0,0.2,39,0,25.0,20.0,33.0,22.3,-0.4142857142857146,6
2024-06-23,2,1,45,0,16,22.0,6,1,1,0,0.1,32,0,28.0,24.0,22.0,22.533333333333335,0.533333333333335,6
2024-06-24,2,1,45,0,25,21.142857142857142,0,0,0,0,0.1,34,0,16.0,25.0,17.0,22.2,1.057142857142857,6
2024-06-25,2,1,40,0,22,22.285714285714285,1,0,0,0,0.2,39,0,25.0,28.0,18.0,21.933333333333334,-0.35238095238095113,6
2024-06-26,2,1,50,0,16,22.857142857142858,2,0,0,0,0.0,34,0,22.0,16.0,20.0,21.833333333333332,-1.0238095238095255,6
2024-06-27,2,1,50,0,20,22.285714285714285,3,0,1,0,0.0,37,0,16.0,25.0,24.0,21.8,-0.485714285714284,6
2024-06-28,2,1,45,1,28,21.714285714285715,4,0,0,0,0.1,40,0,20.0,22.0,25.0,21.966666666666665,0.2523809523809497,6
2024-06-29,2,1,40,0,21,22.142857142857142,5,1,0,0,0.2,34,0,28.0,16.0,28.0,22.366666666666667,0.2238095238095248,6
2024-06-30,2,1,45,0,20,21.142857142857142,6,1,0,0,0.1,35,0,21.0,20.0,16.0,22.033333333333335,0.8904761904761926,6
2024-07-01,2,1,40,0,18,21.714285714285715,0,0,0,0,0.2,35,0,20.0,28.0,25.0,21.933333333333334,0.21904761904761827,7
2024-07-02,2,1,45,0,15,20.714285714285715,1,0,0,0,0.1,32,0,18.0,21.0,22.0,21.666666666666668,0.9523809523809526,7
2024-07-03,2,1,45,0,20,19.714285714285715,2,0,1,0,0.1,35,0,15.0,20.0,16.0,21.5,1.7857142857142847,7
2024-07-04,2,1,50,0,24,20.285714285714285,3,0,1,0,0.0,40,0,20.0,18.0,20.0,21.5,1.2142857142857153,7
2024-07-05,2,1,40,0,22,20.857142857142858,4,0,0,0,0.2,28,0,24.0,15.0,28.0,21.466666666666665,0.6095238095238074,7
2024-07-06,2,1,40,0,25,20.0,5,1,0,0,0.2,36,0,22.0,20.0,21.0,21.366666666666667,1.3666666666666671,7
2024-07-07,2,1,40,1,33,20.571428571428573,6,1,0,0,0.2,34,0,25.0,24.0,20.0,21.533333333333335,0.961904761904762,7
2024-07-08,2,1,50,0,22,22.428571428571427,0,0,0,0,0.0,31,0,33.0,22.0,18.0,21.6,-0.8285714285714256,7
2024-07-09,2,1,40,0,20,23.0,1,0,0,0,0.2,24,0,22.0,25.0,15.0,21.833333333333332,-1.1666666666666679,7
2024-07-10,2,1,50,0,18,23.714285714285715,2,0,1,0,0.0,20,0,20.0,33.0,20.0,21.933333333333334,-1.7809523809523817,7
2024-07-11,2,1,40,0,23,23.428571428571427,3,0,0,0,0.2,41,0,18.0,22.0,24.0,21.7,-1.7285714285714278,7
2024-07-12,2,1,50,1,34,23.285714285714285,4,0,0,0,0.0,46,0,23.0,20.0,22.0,21.833333333333332,-1.4523809523809526,7
2024-07-13,2,1,45,0,22,25.0,5,1,0,0,0.1,33,0,34.0,18.0,25.0,22.333333333333332,-2.666666666666668,7
2024-07-14,2,1,50,0,15,24.571428571428573,6,1,0,0,0.0,17,0,22.0,23.0,33.0,22.433333333333334,-2.1380952380952394,7
2024-07-15,2,1,45,0,21,22.0,0,0,0,0,0.1,26,0,15.0,34.0,22.0,22.2,0.1999999999999993,7
2024-07-16,2,1,40,0,20,21.857142857142858,1,0,0,0,0.2,33,0,21.0,22.0,20.0,21.8,-0.05714285714285694,7
2024-07-17,2,1,50,1,30,21.857142857142858,2,0,0,0,0.0,33,0,20.0,15.0,18.0,21.733333333333334,-0.12380952380952337,7
2024-07-18,2,1,50,0,15,23.571428571428573,3,0,1,0,0.0,27,0,30.0,21.0,23.0,22.166666666666668,-1.404761904761905,7
2024-07-19,2,1,50,0,22,22.428571428571427,4,0,0,0,0.0,40,0,15.0,20.0,34.0,22.066666666666666,-0.3619047619047606,7
2024-07-20,2,1,40,0,17,20.714285714285715,5,1,0,0,0.2,34,0,22.0,30.0,22.0,22.133333333333333,1.4190476190476176,7
2024-07-21,2,1,40,0,19,20.0,6,1,0,0,0.2,21,0,17.0,15.0,15.0,21.9,1.8999999999999986,7
2024-07-22,2,1,50,0,21,20.571428571428573,0,0,0,0,0.0,40,0,19.0,22.0,21.0,21.7,1.1285714285714263,7
2024-07-23,2,1,50,0,22,20.571428571428573,1,0,0,0,0.0,27,0,21.0,17.0,20.0,21.466666666666665,0.8952380952380921,7
2024-07-24,2,1,45,0,22,20.857142857142858,2,0,0,0,0.1,37,0,22.0,19.0,30.0,21.666666666666668,0.8095238095238102,7
2024-07-25,2,1,50,0,22,19.714285714285715,3,0,1,0,0.0,41,0,22.0,21.0,15.0,21.566666666666666,1.8523809523809511,7
2024-07-26,2,1,50,1,33,20.714285714285715,4,0,0,0,0.0,35,0,22.0,22.0,22.0,21.566666666666666,0.8523809523809511,7
2024-07-27,2,1,50,0,15,22.285714285714285,5,1,0,0,0.0,26,0,33.0,22.0,17.0,22.133333333333333,-0.15238095238095184,7
2024-07-28,2,1,50,1,28,22.0,6,1,0,0,0.0,46,0,15.0,22.0,19.0,21.966666666666665,-0.03333333333333499,7
2024-07-29,2,1,45,0,18,23.285714285714285,0,0,0,0,0.1,36,0,28.0,33.0,21.0,21.966666666666665,-1.3190476190476197,7
2024-07-30,2,1,45,0,19,22.857142857142858,1,0,0,0,0.1,22,0,18.0,15.0,22.0,21.866666666666667,-0.9904761904761905,7
2024-07-31,2,1,40,0,16,22.428571428571427,2,0,0,0,0.2,16,1,19.0,28.0,22.0,21.833333333333332,-0.5952380952380949,7
2024-08-01,2,1,50,0,22,21.571428571428573,3,0,0,0,0.0,23,0,16.0,18.0,22.0,21.766666666666666,0.19523809523809277,8
2024-08-02,2,1,50,0,25,21.571428571428573,4,0,0,0,0.0,37,0,22.0,19.0,33.0,22.0,0.42857142857142705,8
2024-08-03,2,1,45,0,21,20.428571428571427,5,1,0,0,0.1,33,0,25.0,16.0,15.0,22.166666666666668,1.7380952380952408,8
2024-08-04,2,1,45,0,21,21.285714285714285,6,1,0,0,0.1,22,0,21.0,22.0,28.0,22.066666666666666,0.7809523809523817,8
2024-08-05,2,1,50,0,18,20.285714285714285,0,0,0,0,0.0,36,0,21.0,25.0,18.0,22.033333333333335,1.7476190476190503,8
2024-08-06,2,1,45,0,18,20.285714285714285,1,0,0,0,0.1,33,0,18.0,21.0,19.0,21.8,1.514285714285716,8
2024-08-07,2,1,50,1,31,20.142857142857142,2,0,1,0,0.0,42,0,18.0,21.0,16.0,21.3,1.1571428571428584,8
2024-08-08,2,1,40,0,16,22.285714285714285,3,0,0,0,0.2,16,1,31.0,18.0,22.0,21.6,-0.6857142857142833,8
2024-08-09,2,1,50,0,15,21.428571428571427,4,0,0,0,0.0,23,0,16.0,18.0,25.0,21.466666666666665,0.03809523809523796,8
2024-08-10,2,1,40,0,22,20.0,5,1,0,0,0.2,38,0,15.0,31.0,21.0,21.366666666666667,1.3666666666666671,8
2024-08-11,2,1,40,1,32,20.142857142857142,6,1,0,0,0.2,41,0,22.0,16.0,21.0,21.333333333333332,1.1904761904761898,8
2024-08-12,2,1,50,0,19,21.714285714285715,0,0,0,0,0.0,36,0,32.0,15.0,18.0,21.266666666666666,-0.4476190476190496,8
2024-08-13,2,1,45,0,18,21.857142857142858,1,0,0,0,0.1,36,0,19.0,22.0,18.0,21.166666666666668,-0.6904761904761898,8
2024-08-14,2,1,45,0,22,21.857142857142858,2,0,0,0,0.1,28,0,18.0,32.0,31.0,21.266666666666666,-0.5904761904761919,8
2024-08-15,2,1,40,0,23,20.571428571428573,3,0,0,0,0.2,41,0,22.0,19.0,16.0,21.3,0.7285714285714278,8
2024-08-16,2,1,45,0,17,21.571428571428573,4,0,0,0,0.1,31,0,23.0,18.0,15.0,21.4,-0.17142857142857437,8
2024-08-17,2,1,50,0,20,21.857142857142858,5,1,0,0,0.0,28,0,17.0,22.0,22.0,20.966666666666665,-0.8904761904761926,8
2024-08-18,2,1,45,1,28,21.571428571428573,6,1,0,0,0.1,37,0,20.0,23.0,32.0,21.133333333333333,-0.4380952380952401,8
2024-08-19,2,1,50,1,30,21.0,0,0,0,0,0.0,49,0,28.0,17.0,19.0,21.333333333333332,0.33333333333333215,8
2024-08-20,2,1,45,0,22,22.571428571428573,1,0,0,0,0.1,41,0,30.0,20.0,18.0,21.766666666666666,-0.8047619047619072,8
2024-08-21,2,1,45,0,25,23.142857142857142,2,0,0,0,0.1,28,0,22.0,28.0,22.0,21.866666666666667,-1.2761904761904752,8
2024-08-22,2,1,50,0,23,23.571428571428573,3,0,0,0,0.0,28,0,25.0,30.0,23.0,22.0,-1.571428571428573,8
2024-08-23,2,1,40,0,17,23.571428571428573,4,0,0,0,0.2,20,0,23.0,22.0,17.0,22.033333333333335,-1.538095238095238,8
2024-08-24,2,1,50,0,20,23.571428571428573,5,1,0,0,0.0,24,0,17.0,25.0,20.0,21.866666666666667,-1.7047619047619058,8
2024-08-25,2,1,50,0,19,23.571428571428573,6,1,0,0,0.0,27,0,20.0,23.0,28.0,21.8,-1.7714285714285722,8
2024-08-26,2,1,50,0,17,22.285714285714285,0,0,0,0,0.0,28,0,19.0,17.0,30.0,21.333333333333332,-0.9523809523809526,8
2024-08-27,2,1,45,0,20,20.428571428571427,1,0,0,0,0.1,27,0,17.0,20.0,22.0,21.4,0.9714285714285715,8
2024-08-28,2,1,50,0,25,20.142857142857142,2,0,0,0,0.0,29,0,20.0,19.0,25.0,21.133333333333333,0.9904761904761905,8
2024-08-29,2,1,50,0,16,20.142857142857142,3,0,0,0,0.0,26,0,25.0,17.0,23.0,21.366666666666667,1.2238095238095248,8
2024-08-30,2,1,45,0,21,19.142857142857142,4,0,0,0,0.1,31,0,16.0,20.0,17.0,21.266666666666666,2.1238095238095234,8
2024-08-31,2,1,50,1,35,19.714285714285715,5,1,0,0,0.0,47,0,21.0,25.0,20.0,21.433333333333334,1.7190476190476183,8
2024-09-01,2,1,45,0,24,21.857142857142858,6,1,0,0,0.1,37,0,35.0,16.0,19.0,21.866666666666667,0.00952380952380949,9
2024-09-02,2,1,50,0,18,22.571428571428573,0,0,0,0,0.0,25,0,24.0,21.0,17.0,21.833333333333332,-0.7380952380952408,9
2024-09-03,2,1,45,0,23,22.714285714285715,1,0,0,0,0.1,40,0,18.0,35.0,20.0,21.733333333333334,-0.980952380952381,9
2024-09-04,2,1,45,0,16,23.142857142857142,2,0,0,0,0.1,34,0,23.0,24.0,25.0,21.8,-1.3428571428571416,9
2024-09-05,2,1,45,0,24,21.857142857142858,3,0,0,0,0.1,35,0,16.0,18.0,16.0,21.733333333333334,-0.12380952380952337,9
2024-09-06,2,1,50,0,22,23.0,4,0,0,0,0.0,33,0,24.0,23.0,21.0,21.933333333333334,-1.0666666666666664,9
2024-09-07,2,1,40,0,24,23.142857142857142,5,1,0,0,0.2,41,0,22.0,16.0,35.0,21.633333333333333,-1.5095238095238095,9
2024-09-08,2,1,40,1,28,21.571428571428573,6,1,0,0,0.2,37,0,24.0,24.0,24.0,21.9,0.3285714285714256,9
2024-09-09,2,1,50,0,20,22.142857142857142,0,0,0,0,0.0,26,0,28.0,22.0,18.0,22.333333333333332,0.1904761904761898,9
2024-09-10,2,1,40,0,21,22.428571428571427,1,0,0,0,0.2,38,0,20.0,24.0,23.0,22.266666666666666,-0.16190476190476133,9
2024-09-11,2,1,50,0,17,22.142857142857142,2,0,0,0,0.0,28,0,21.0,28.0,16.0,21.9,-0.24285714285714377,9
2024-09-12,2,1,40,1,35,22.285714285714285,3,0,1,0,0.2,48,0,17.0,20.0,24.0,21.833333333333332,-0.45238095238095255,9
2024-09-13,2,1,40,0,19,23.857142857142858,4,0,0,0,0.2,33,0,35.0,21.0,22.0,22.4,-1.457142857142859,9
2024-09-14,2,1,50,0,24,23.428571428571427,5,1,0,0,0.0,39,0,19.0,17.0,24.0,22.3,-1.1285714285714263,9
2024-09-15,2,1,45,0,20,23.428571428571427,6,1,0,0,0.1,21,0,24.0,35.0,28.0,22.333333333333332,-1.095238095238095,9
2024-09-16,2,1,45,0,23,22.285714285714285,0,0,0,0,0.1,40,0,20.0,19.0,20.0,22.433333333333334,0.14761904761904887,9
2024-09-17,2,1,45,0,16,22.714285714285715,1,0,0,0,0.1,27,0,23.0,24.0,21.0,22.533333333333335,-0.1809523809523803,9
2024-09-18,2,1,45,0,22,22.0,2,0,0,0,0.1,37,0,16.0,20.0,17.0,22.133333333333333,0.13333333333333286,9
2024-09-19,2,1,45,0,25,22.714285714285715,3,0,0,0,0.1,37,0,22.0,23.0,35.0,21.866666666666667,-0.8476190476190482,9
2024-09-20,2,1,40,0,15,21.285714285714285,4,0,0,0,0.2,34,0,25.0,16.0,19.0,21.966666666666665,0.6809523809523803,9
2024-09-21,2,1,45,0,17,20.714285714285715,5,1,0,0,0.1,33,0,15.0,22.0,24.0,21.633333333333333,0.9190476190476176,9
2024-09-22,2,1,50,0,19,19.714285714285715,6,1,0,0,0.0,36,0,17.0,25.0,20.0,21.433333333333334,1.7190476190476183,9
2024-09-23,2,1,40,0,18,19.571428571428573,0,0,0,0,0.2,20,0,19.0,15.0,23.0,21.5,1.928571428571427,9
2024-09-24,2,1,45,0,17,18.857142857142858,1,0,0,0,0.1,26,0,18.0,17.0,16.0,21.433333333333334,2.576190476190476,9
2024-09-25,2,1,40,0,18,19.0,2,0,1,0,0.2,18,1,17.0,19.0,22.0,21.366666666666667,2.366666666666667,9
2024-09-26,2,1,40,1,27,18.428571428571427,3,0,1,0,0.2,32,0,18.0,18.0,25.0,21.4,2.9714285714285715,9
2024-09-27,2,1,50,0,15,18.714285714285715,4,0,0,0,0.0,17,0,27.0,17.0,15.0,21.633333333333333,2.9190476190476176,9
2024-09-28,2,1,40,0,25,18.714285714285715,5,1,0,0,0.2,43,0,15.0,18.0,17.0,21.3,2.5857142857142854,9
2024-09-29,2,1,40,1,31,19.857142857142858,6,1,1,0,0.2,34,0,25.0,27.0,19.0,21.6,1.7428571428571438,9
2024-09-30,2,1,50,1,27,21.571428571428573,0,0,0,0,0.0,46,0,31.0,15.0,18.0,21.933333333333334,0.3619047619047606,9
2024-10-01,2,1,40,0,19,22.857142857142858,1,0,0,0,0.2,21,0,27.0,25.0,17.0,21.666666666666668,-1.1904761904761898,10
2024-10-02,2,1,40,0,16,23.142857142857142,2,0,0,0,0.2,23,0,19.0,31.0,18.0,21.5,-1.6428571428571423,10
2024-10-03,2,1,40,0,17,22.857142857142858,3,0,0,0,0.2,24,0,16.0,27.0,27.0,21.433333333333334,-1.423809523809524,10
2024-10-04,2,1,50,0,19,21.428571428571427,4,0,0,0,0.0,25,0,17.0,19.0,15.0,21.233333333333334,-0.19523809523809277,10
2024-10-05,2,1,45,0,21,22.0,5,1,0,0,0.1,22,0,19.0,16.0,25.0,21.333333333333332,-0.6666666666666679,10
2024-10-06,2,1,45,0,19,21.428571428571427,6,1,0,0,0.1,24,0,21.0,17.0,31.0,21.233333333333334,-0.19523809523809277,10
2024-10-07,2,1,40,0,19,19.714285714285715,0,0,0,0,0.2,34,0,19.0,19.0,27.0,21.133333333333333,1.4190476190476176,10
2024-10-08,2,1,40,1,34,18.571428571428573,1,0,0,0,0.2,43,0,19.0,21.0,19.0,20.966666666666665,2.395238095238092,10
2024-10-09,2,1,45,0,21,20.714285714285715,2,0,0,0,0.1,24,0,34.0,19.0,16.0,21.166666666666668,0.45238095238095255,10
2024-10-10,2,1,40,0,25,21.428571428571427,3,0,0,0,0.2,37,0,21.0,19.0,17.0,21.2,-0.22857142857142776,10
2024-10-11,2,1,40,0,20,22.571428571428573,4,0,0,0,0.2,29,0,25.0,34.0,19.0,21.333333333333332,-1.2380952380952408,10
2024-10-12,2,1,50,0,17,22.714285714285715,5,1,0,0,0.0,30,0,20.0,21.0,21.0,21.433333333333334,-1.2809523809523817,10
2024-10-13,2,1,40,0,22,22.142857142857142,6,1,0,0,0.2,30,0,17.0,25.0,19.0,20.833333333333332,-1.3095238095238102,10
2024-10-14,2,1,50,0,25,22.571428571428573,0,0,0,0,0.0,35,0,22.0,20.0,19.0,20.933333333333334,-1.6380952380952394,10
2024-10-15,2,1,50,0,18,23.428571428571427,1,0,0,0,0.0,35,0,25.0,17.0,34.0,20.966666666666665,-2.461904761904762,10
2024-10-16,2,1,40,0,16,21.142857142857142,2,0,0,0,0.2,26,0,18.0,22.0,21.0,20.9,-0.24285714285714377,10
2024-10-17,2,1,50,1,30,20.428571428571427,3,0,0,0,0.0,46,0,16.0,25.0,25.0,20.666666666666668,0.2380952380952408,10
2024-10-18,2,1,50,0,18,21.142857142857142,4,0,0,0,0.0,19,0,30.0,18.0,20.0,21.133333333333333,-0.00952380952380949,10
2024-10-19,2,1,40,0,20,20.857142857142858,5,1,0,0,0.2,22,0,18.0,16.0,17.0,21.0,0.14285714285714235,10
2024-10-20,2,1,40,0,17,21.285714285714285,6,1,0,0,0.2,27,0,20.0,30.0,22.0,20.833333333333332,-0.45238095238095255,10
2024-10-21,2,1,50,0,16,20.571428571428573,0,0,0,0,0.0,33,0,17.0,18.0,25.0,20.9,0.3285714285714256,10
2024-10-22,2,1,50,0,15,19.285714285714285,1,0,0,0,0.0,17,0,16.0,20.0,18.0,20.866666666666667,1.5809523809523824,10
2024-10-23,2,1,45,0,20,18.857142857142858,2,0,0,0,0.1,34,0,15.0,17.0,16.0,20.733333333333334,1.8761904761904766,10
2024-10-24,2,1,45,0,17,19.428571428571427,3,0,0,0,0.1,27,0,20.0,16.0,30.0,20.8,1.3714285714285737,10
2024-10-25,2,1,50,1,25,17.571428571428573,4,0,0,0,0.0,35,0,17.0,15.0,18.0,20.8,3.2285714285714278,10
2024-10-26,2,1,40,0,25,18.571428571428573,5,1,1,0,0.2,44,0,25.0,20.0,20.0,21.033333333333335,2.461904761904762,10
2024-10-27,2,1,50,0,18,19.285714285714285,6,1,0,0,0.0,28,0,25.0,17.0,17.0,20.966666666666665,1.6809523809523803,10
2024-10-28,2,1,40,0,23,19.428571428571427,0,0,0,0,0.2,41,0,18.0,25.0,16.0,21.066666666666666,1.6380952380952394,10
2024-10-29,2,1,40,1,33,20.428571428571427,1,0,0,0,0.2,33,1,23.0,25.0,15.0,21.0,0.571428571428573,10
2024-10-30,2,1,50,0,16,23.0,2,0,0,0,0.0,20,0,33.0,18.0,20.0,21.066666666666666,-1.9333333333333336,10
2024-10-31,2,1,50,0,19,22.428571428571427,3,0,0,0,0.0,28,0,16.0,23.0,17.0,20.7,-1.7285714285714278,10
2024-11-01,2,1,50,0,18,22.714285714285715,4,0,0,0,0.0,27,0,19.0,33.0,25.0,20.7,-2.014285714285716,11
2024-11-02,2,1,50,0,20,21.714285714285715,5,1,0,0,0.0,33,0,18.0,16.0,25.0,20.766666666666666,-0.9476190476190496,11
2024-11-03,2,1,50,0,17,21.0,6,1,0,0,0.0,18,0,20.0,19.0,18.0,20.866666666666667,-0.13333333333333286,11
2024-11-04,2,1,50,1,25,20.857142857142858,0,0,0,0,0.0,28,0,17.0,18.0,23.0,20.8,-0.05714285714285694,11
2024-11-05,2,1,40,0,21,21.142857142857142,1,0,0,0,0.2,22,0,25.0,20.0,33.0,20.933333333333334,-0.20952380952380878,11
2024-11-06,2,1,50,0,17,19.428571428571427,2,0,0,0,0.0,34,0,21.0,17.0,16.0,21.0,1.571428571428573,11
2024-11-07,2,1,50,0,16,19.571428571428573,3,0,1,0,0.0,28,0,17.0,25.0,19.0,20.933333333333334,1.3619047619047606,11
2024-11-08,2,1,45,0,23,19.142857142857142,4,0,0,0,0.1,41,0,16.0,21.0,18.0,20.333333333333332,1.1904761904761898,11
2024-11-09,2,1,50,0,23,19.857142857142858,5,1,0,0,0.0,27,0,23.0,17.0,20.0,20.4,0.5428571428571409,11
